cluster_id,azimuth,elevation,range,frames_seen,frame_count,two_range_fraction,num_points_per_frame,num_range_groups_per_frame,peak_counts_per_frame,range_mean,range_peaks_per_frame,revisit_rate_hz,sample_size
230,-1.3337,-0.6667,10.003,10,10,0.0,"{0: 22, 1: 24, 2: 19, 3: 18, 4: 19, 5: 19, 6: 18, 7: 17, 8: 20, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [24], 2: [19], 3: [18], 4: [19], 5: [19], 6: [18], 7: [17], 8: [20], 9: [19]}",10.003,"{0: [10.003129959106445], 1: [10.00389289855957], 2: [10.003902435302734], 3: [10.00389289855957], 4: [10.003865242004395], 5: [10.00394058227539], 6: [10.003902435302734], 7: [10.003911972045898], 8: [10.003902435302734], 9: [10.00381851196289]}",,195
231,-0.9586,-0.6667,10.002,10,10,0.0,"{0: 17, 1: 24, 2: 23, 3: 22, 4: 17, 5: 22, 6: 22, 7: 16, 8: 17, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [24], 2: [23], 3: [22], 4: [17], 5: [22], 6: [22], 7: [16], 8: [17], 9: [20]}",10.002,"{0: [10.001928329467773], 1: [10.002450942993164], 2: [10.002450942993164], 3: [10.002450942993164], 4: [10.002450942993164], 5: [10.002450942993164], 6: [10.002422332763672], 7: [10.002422332763672], 8: [10.002401351928711], 9: [10.002470016479492]}",,200
232,-0.5857,-0.6667,10.001,10,10,0.0,"{0: 25, 1: 19, 2: 20, 3: 17, 4: 21, 5: 21, 6: 23, 7: 16, 8: 19, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [25], 1: [19], 2: [20], 3: [17], 4: [21], 5: [21], 6: [23], 7: [16], 8: [19], 9: [19]}",10.001,"{0: [10.001115798950195], 1: [10.001421928405762], 2: [10.001459121704102], 3: [10.001459121704102], 4: [10.001402854919434], 5: [10.001410484313965], 6: [10.001459121704102], 7: [10.001443862915039], 8: [10.001459121704102], 9: [10.001402854919434]}",,200
233,-0.188,-0.6667,10.352,10,10,0.0,"{0: 14, 1: 26, 2: 31, 3: 24, 4: 35, 5: 28, 6: 28, 7: 25, 8: 36, 9: 27}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [14], 1: [26], 2: [31], 3: [24], 4: [35], 5: [28], 6: [28], 7: [25], 8: [36], 9: [27]}",10.352,"{0: [11.66172981262207], 1: [10.015336990356445], 2: [10.015336990356445], 3: [10.015342712402344], 4: [10.015336990356445], 5: [10.015338897705078], 6: [10.015336990356445], 7: [10.015336990356445], 8: [10.015338897705078], 9: [10.015336990356445]}",,274
234,0.148,-0.6667,11.509,10,10,0.0,"{0: 19, 1: 17, 2: 20, 3: 24, 4: 19, 5: 23, 6: 22, 7: 11, 8: 18, 9: 12}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [17], 2: [20], 3: [24], 4: [19], 5: [23], 6: [22], 7: [11], 8: [18], 9: [12]}",11.509,"{0: [11.718297004699707], 1: [11.703603744506836], 2: [11.703615188598633], 3: [11.715450286865234], 4: [11.703615188598633], 5: [11.71545124053955], 6: [11.715450286865234], 7: [11.703615188598633], 8: [11.703615188598633], 9: [11.703536987304688]}",,185
235,0.5107,-0.6667,11.718,10,10,0.0,"{0: 21, 1: 19, 2: 18, 3: 18, 4: 17, 5: 17, 6: 19, 7: 17, 8: 18, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [19], 2: [18], 3: [18], 4: [17], 5: [17], 6: [19], 7: [17], 8: [18], 9: [22]}",11.718,"{0: [11.719050407409668], 1: [11.718496322631836], 2: [11.718635559082031], 3: [11.718652725219727], 4: [11.718629837036133], 5: [11.718598365783691], 6: [11.718639373779297], 7: [11.718637466430664], 8: [11.718579292297363], 9: [11.718629837036133]}",,186
236,0.8803,-0.6667,11.719,10,10,0.0,"{0: 18, 1: 12, 2: 18, 3: 12, 4: 21, 5: 19, 6: 19, 7: 17, 8: 17, 9: 16}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [12], 2: [18], 3: [12], 4: [21], 5: [19], 6: [19], 7: [17], 8: [17], 9: [16]}",11.719,"{0: [11.720271110534668], 1: [11.719533920288086], 2: [11.719590187072754], 3: [11.71950626373291], 4: [11.719590187072754], 5: [11.719625473022461], 6: [11.719618797302246], 7: [11.719644546508789], 8: [11.719596862792969], 9: [11.719618797302246]}",,169
237,1.2324,-0.6667,11.721,10,10,0.0,"{0: 21, 1: 22, 2: 14, 3: 20, 4: 16, 5: 14, 6: 20, 7: 17, 8: 23, 9: 14}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [22], 2: [14], 3: [20], 4: [16], 5: [14], 6: [20], 7: [17], 8: [23], 9: [14]}",11.721,"{0: [11.721916198730469], 1: [11.721036911010742], 2: [11.720932006835938], 3: [11.721046447753906], 4: [11.720848083496094], 5: [11.720922470092773], 6: [11.721017837524414], 7: [11.721036911010742], 8: [11.720922470092773], 9: [11.721036911010742]}",,181
238,1.6078,-0.6667,11.723,10,10,0.0,"{0: 25, 1: 15, 2: 20, 3: 22, 4: 17, 5: 21, 6: 20, 7: 18, 8: 12, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [25], 1: [15], 2: [20], 3: [22], 4: [17], 5: [21], 6: [20], 7: [18], 8: [12], 9: [19]}",11.723,"{0: [11.724011421203613], 1: [11.722955703735352], 2: [11.722955703735352], 3: [11.72299575805664], 4: [11.722955703735352], 5: [11.722906112670898], 6: [11.722906112670898], 7: [11.722858428955078], 8: [11.72300910949707], 9: [11.722919464111328]}",,189
239,1.9585,-0.6667,11.725,10,10,0.0,"{0: 20, 1: 20, 2: 21, 3: 20, 4: 16, 5: 18, 6: 20, 7: 20, 8: 16, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [20], 2: [21], 3: [20], 4: [16], 5: [18], 6: [20], 7: [20], 8: [16], 9: [19]}",11.725,"{0: [11.726371765136719], 1: [11.72527027130127], 2: [11.725320816040039], 3: [11.725305557250977], 4: [11.725354194641113], 5: [11.72507095336914], 6: [11.725305557250977], 7: [11.725337982177734], 8: [11.725320816040039], 9: [11.725262641906738]}",,190
240,2.3142,-0.6667,11.727,10,10,0.0,"{0: 18, 1: 18, 2: 23, 3: 18, 4: 16, 5: 22, 6: 19, 7: 17, 8: 21, 9: 24}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [18], 2: [23], 3: [18], 4: [16], 5: [22], 6: [19], 7: [17], 8: [21], 9: [24]}",11.727,"{0: [11.729562759399414], 1: [11.72795581817627], 2: [11.728044509887695], 3: [11.72802448272705], 4: [11.72811222076416], 5: [11.728092193603516], 6: [11.72802448272705], 7: [11.728092193603516], 8: [11.72811222076416], 9: [11.728092193603516]}",,196
241,2.6855,-0.6667,11.731,10,10,0.0,"{0: 22, 1: 13, 2: 16, 3: 17, 4: 18, 5: 19, 6: 17, 7: 22, 8: 20, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [13], 2: [16], 3: [17], 4: [18], 5: [19], 6: [17], 7: [22], 8: [20], 9: [19]}",11.731,"{0: [11.733043670654297], 1: [11.731325149536133], 2: [11.731178283691406], 3: [11.731122970581055], 4: [11.731414794921875], 5: [11.731437683105469], 6: [11.731277465820312], 7: [11.731201171875], 8: [11.731437683105469], 9: [11.731437683105469]}",,183
242,3.0471,-0.6667,11.734,10,10,0.0,"{0: 15, 1: 20, 2: 19, 3: 15, 4: 23, 5: 25, 6: 19, 7: 19, 8: 20, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [15], 1: [20], 2: [19], 3: [15], 4: [23], 5: [25], 6: [19], 7: [19], 8: [20], 9: [21]}",11.734,"{0: [11.737077713012695], 1: [11.735326766967773], 2: [11.735353469848633], 3: [11.735326766967773], 4: [11.735326766967773], 5: [11.735353469848633], 6: [11.735433578491211], 7: [11.73529052734375], 8: [11.735326766967773], 9: [11.735174179077148]}",,196
243,3.4394,-0.6667,11.739,10,10,0.0,"{0: 17, 1: 20, 2: 22, 3: 25, 4: 23, 5: 15, 6: 20, 7: 19, 8: 17, 9: 13}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [20], 2: [22], 3: [25], 4: [23], 5: [15], 6: [20], 7: [19], 8: [17], 9: [13]}",11.739,"{0: [11.742111206054688], 1: [11.739761352539062], 2: [11.739831924438477], 3: [11.739770889282227], 4: [11.739770889282227], 5: [11.739892959594727], 6: [11.739770889282227], 7: [11.739700317382812], 8: [11.739700317382812], 9: [11.739801406860352]}",,191
244,3.8049,-0.6667,11.744,10,10,0.0,"{0: 23, 1: 19, 2: 18, 3: 22, 4: 19, 5: 23, 6: 15, 7: 13, 8: 16, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [23], 1: [19], 2: [18], 3: [22], 4: [19], 5: [23], 6: [15], 7: [13], 8: [16], 9: [22]}",11.744,"{0: [11.747013092041016], 1: [11.744504928588867], 2: [11.744174003601074], 3: [11.744648933410645], 4: [11.744394302368164], 5: [11.74461555480957], 6: [11.744386672973633], 7: [11.744285583496094], 8: [11.74461555480957], 9: [11.74461555480957]}",,190
245,4.1663,-0.6667,11.749,10,10,0.0,"{0: 17, 1: 17, 2: 20, 3: 17, 4: 20, 5: 18, 6: 12, 7: 18, 8: 19, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [17], 2: [20], 3: [17], 4: [20], 5: [18], 6: [12], 7: [18], 8: [19], 9: [18]}",11.749,"{0: [11.752372741699219], 1: [11.749671936035156], 2: [11.749746322631836], 3: [11.749792098999023], 4: [11.749792098999023], 5: [11.749671936035156], 6: [11.749940872192383], 7: [11.74970817565918], 8: [11.74990463256836], 9: [11.749467849731445]}",,176
246,4.5026,-0.6667,11.754,10,10,0.0,"{0: 9, 1: 21, 2: 19, 3: 18, 4: 13, 5: 17, 6: 18, 7: 20, 8: 19, 9: 17}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [9], 1: [21], 2: [19], 3: [18], 4: [13], 5: [17], 6: [18], 7: [20], 8: [19], 9: [17]}",11.754,"{0: [11.755964279174805], 1: [11.75526237487793], 2: [11.75534439086914], 3: [11.755001068115234], 4: [11.755001068115234], 5: [11.755172729492188], 6: [11.75534439086914], 7: [11.755172729492188], 8: [11.755172729492188], 9: [11.755132675170898]}",,171
247,-5.6044,-1.0317,10.05,10,10,0.0,"{0: 18, 1: 10, 2: 10, 3: 11, 4: 11, 5: 10, 6: 7, 7: 10, 8: 12, 9: 8}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [10], 2: [10], 3: [11], 4: [11], 5: [10], 6: [7], 7: [10], 8: [12], 9: [8]}",10.05,"{0: [10.049885749816895], 1: [10.050722122192383], 2: [10.050633430480957], 3: [10.050633430480957], 4: [10.05076789855957], 5: [10.050633430480957], 6: [10.0503568649292], 7: [10.050678253173828], 8: [10.050722122192383], 9: [10.0503568649292]}",,107
248,-5.3347,-1.0317,10.045,10,10,0.0,"{0: 21, 1: 20, 2: 19, 3: 21, 4: 21, 5: 12, 6: 22, 7: 23, 8: 17, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [20], 2: [19], 3: [21], 4: [21], 5: [12], 6: [22], 7: [23], 8: [17], 9: [18]}",10.045,"{0: [10.043916702270508], 1: [10.046809196472168], 2: [10.046809196472168], 3: [10.046716690063477], 4: [10.046850204467773], 5: [10.04680061340332], 6: [10.046850204467773], 7: [10.046809196472168], 8: [10.046626091003418], 9: [10.046675682067871]}",,194
249,-4.9584,-1.0317,10.039,10,10,0.0,"{0: 14, 1: 18, 2: 23, 3: 16, 4: 11, 5: 20, 6: 17, 7: 17, 8: 17, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [14], 1: [18], 2: [23], 3: [16], 4: [11], 5: [20], 6: [17], 7: [17], 8: [17], 9: [18]}",10.039,"{0: [10.03834342956543], 1: [10.040830612182617], 2: [10.040956497192383], 3: [10.040582656860352], 4: [10.040956497192383], 5: [10.040994644165039], 6: [10.040994644165039], 7: [10.04086971282959], 8: [10.040620803833008], 9: [10.040458679199219]}",,171
250,-4.6156,-1.0317,10.034,10,10,0.0,"{0: 19, 1: 17, 2: 19, 3: 20, 4: 22, 5: 19, 6: 16, 7: 19, 8: 21, 9: 17}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [17], 2: [19], 3: [20], 4: [22], 5: [19], 6: [16], 7: [19], 8: [21], 9: [17]}",10.034,"{0: [10.033205032348633], 1: [10.035324096679688], 2: [10.035324096679688], 3: [10.03585147857666], 4: [10.03567123413086], 5: [10.035440444946289], 6: [10.035324096679688], 7: [10.03567123413086], 8: [10.035815238952637], 9: [10.035591125488281]}",,189
251,-4.2478,-1.0317,10.029,10,10,0.0,"{0: 20, 1: 19, 2: 14, 3: 20, 4: 23, 5: 22, 6: 18, 7: 20, 8: 22, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [19], 2: [14], 3: [20], 4: [23], 5: [22], 6: [18], 7: [20], 8: [22], 9: [22]}",10.029,"{0: [10.028423309326172], 1: [10.030624389648438], 2: [10.030590057373047], 3: [10.030590057373047], 4: [10.030484199523926], 5: [10.030590057373047], 6: [10.030624389648438], 7: [10.030376434326172], 8: [10.030590057373047], 9: [10.030590057373047]}",,200
252,-3.8863,-1.0317,10.025,10,10,0.0,"{0: 26, 1: 14, 2: 20, 3: 12, 4: 16, 5: 14, 6: 16, 7: 17, 8: 16, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [26], 1: [14], 2: [20], 3: [12], 4: [16], 5: [14], 6: [16], 7: [17], 8: [16], 9: [18]}",10.025,"{0: [10.024007797241211], 1: [10.02605152130127], 2: [10.025884628295898], 3: [10.026082038879395], 4: [10.02605152130127], 5: [10.02587890625], 6: [10.026082038879395], 7: [10.02595329284668], 8: [10.026172637939453], 9: [10.02605152130127]}",,169
253,-3.5392,-1.0317,10.021,10,10,0.0,"{0: 15, 1: 17, 2: 19, 3: 24, 4: 16, 5: 15, 6: 18, 7: 21, 8: 24, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [15], 1: [17], 2: [19], 3: [24], 4: [16], 5: [15], 6: [18], 7: [21], 8: [24], 9: [20]}",10.021,"{0: [10.020018577575684], 1: [10.021936416625977], 2: [10.02166748046875], 3: [10.021846771240234], 4: [10.021963119506836], 5: [10.021963119506836], 6: [10.021936416625977], 7: [10.021990776062012], 8: [10.021757125854492], 9: [10.021963119506836]}",,189
254,-3.1807,-1.0317,10.017,10,10,0.0,"{0: 18, 1: 19, 2: 16, 3: 18, 4: 23, 5: 19, 6: 19, 7: 19, 8: 20, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [19], 2: [16], 3: [18], 4: [23], 5: [19], 6: [19], 7: [19], 8: [20], 9: [19]}",10.017,"{0: [10.01644515991211], 1: [10.017976760864258], 2: [10.018163681030273], 3: [10.017847061157227], 4: [10.01811408996582], 5: [10.01811408996582], 6: [10.01811408996582], 7: [10.018089294433594], 8: [10.018009185791016], 9: [10.018138885498047]}",,190
255,-2.8181,-1.0317,10.014,10,10,0.0,"{0: 23, 1: 16, 2: 20, 3: 15, 4: 23, 5: 17, 6: 19, 7: 17, 8: 19, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [23], 1: [16], 2: [20], 3: [15], 4: [23], 5: [17], 6: [19], 7: [17], 8: [19], 9: [20]}",10.014,"{0: [10.013219833374023], 1: [10.014771461486816], 2: [10.014678955078125], 3: [10.014814376831055], 4: [10.014771461486816], 5: [10.014771461486816], 6: [10.014750480651855], 7: [10.014750480651855], 8: [10.014750480651855], 9: [10.014627456665039]}",,189
256,-2.4647,-1.0317,10.011,10,10,0.0,"{0: 18, 1: 18, 2: 18, 3: 23, 4: 20, 5: 20, 6: 25, 7: 14, 8: 21, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [18], 2: [18], 3: [23], 4: [20], 5: [20], 6: [25], 7: [14], 8: [21], 9: [19]}",10.011,"{0: [10.010408401489258], 1: [10.011674880981445], 2: [10.011700630187988], 3: [10.011573791503906], 4: [10.011700630187988], 5: [10.011700630187988], 6: [10.011554718017578], 7: [10.011700630187988], 8: [10.011554718017578], 9: [10.011682510375977]}",,196
257,-2.1006,-1.0317,10.008,10,10,0.0,"{0: 22, 1: 19, 2: 22, 3: 17, 4: 16, 5: 16, 6: 18, 7: 23, 8: 12, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [19], 2: [22], 3: [17], 4: [16], 5: [16], 6: [18], 7: [23], 8: [12], 9: [21]}",10.008,"{0: [10.007989883422852], 1: [10.00914192199707], 2: [10.009078979492188], 3: [10.008806228637695], 4: [10.009078979492188], 5: [10.009078979492188], 6: [10.00909423828125], 7: [10.009078979492188], 8: [10.008853912353516], 9: [10.009078979492188]}",,186
258,-1.7249,-1.0317,10.006,10,10,0.0,"{0: 23, 1: 22, 2: 14, 3: 20, 4: 25, 5: 14, 6: 27, 7: 17, 8: 19, 9: 24}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [23], 1: [22], 2: [14], 3: [20], 4: [25], 5: [14], 6: [27], 7: [17], 8: [19], 9: [24]}",10.006,"{0: [10.005853652954102], 1: [10.006793975830078], 2: [10.00674819946289], 3: [10.006841659545898], 4: [10.006793975830078], 5: [10.006793975830078], 6: [10.006702423095703], 7: [10.006853103637695], 8: [10.006793975830078], 9: [10.006819725036621]}",,205
259,-1.3594,-1.0317,10.004,10,10,0.0,"{0: 16, 1: 17, 2: 22, 3: 17, 4: 23, 5: 17, 6: 22, 7: 21, 8: 20, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [16], 1: [17], 2: [22], 3: [17], 4: [23], 5: [17], 6: [22], 7: [21], 8: [20], 9: [18]}",10.004,"{0: [10.004205703735352], 1: [10.004912376403809], 2: [10.004940032958984], 3: [10.004912376403809], 4: [10.004949569702148], 5: [10.004756927490234], 6: [10.004865646362305], 7: [10.004865646362305], 8: [10.004949569702148], 9: [10.004949569702148]}",,193
260,-0.993,-1.0317,10.003,10,10,0.0,"{0: 20, 1: 20, 2: 14, 3: 17, 4: 21, 5: 17, 6: 21, 7: 20, 8: 18, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [20], 2: [14], 3: [17], 4: [21], 5: [17], 6: [21], 7: [20], 8: [18], 9: [21]}",10.003,"{0: [10.002954483032227], 1: [10.003499984741211], 2: [10.00350570678711], 3: [10.003520011901855], 4: [10.003499984741211], 5: [10.003499984741211], 6: [10.00350570678711], 7: [10.00350570678711], 8: [10.003499984741211], 9: [10.003499984741211]}",,189
261,-0.6376,-1.0317,10.002,10,10,0.0,"{0: 16, 1: 14, 2: 22, 3: 18, 4: 14, 5: 18, 6: 17, 7: 18, 8: 18, 9: 27}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [16], 1: [14], 2: [22], 3: [18], 4: [14], 5: [18], 6: [17], 7: [18], 8: [18], 9: [27]}",10.002,"{0: [10.002142906188965], 1: [10.002422332763672], 2: [10.002479553222656], 3: [10.00247573852539], 4: [10.00247573852539], 5: [10.00247573852539], 6: [10.002464294433594], 7: [10.002460479736328], 8: [10.002460479736328], 9: [10.002484321594238]}",,182
262,-0.2497,-1.0317,10.236,10,10,0.0,"{0: 20, 1: 27, 2: 22, 3: 21, 4: 22, 5: 23, 6: 22, 7: 20, 8: 19, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [27], 2: [22], 3: [21], 4: [22], 5: [23], 6: [22], 7: [20], 8: [19], 9: [20]}",10.236,"{0: [11.589653015136719], 1: [10.016236305236816], 2: [10.016227722167969], 3: [10.016227722167969], 4: [10.01623249053955], 5: [10.016227722167969], 6: [10.016227722167969], 7: [10.01623249053955], 8: [10.01623249053955], 9: [10.016227722167969]}",,216
263,0.0519,-1.0317,11.14,10,10,0.0,"{0: 22, 1: 22, 2: 28, 3: 20, 4: 27, 5: 26, 6: 20, 7: 18, 8: 25, 9: 32}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [22], 2: [28], 3: [20], 4: [27], 5: [26], 6: [20], 7: [18], 8: [25], 9: [32]}",11.14,"{0: [11.649906158447266], 1: [11.589609146118164], 2: [11.589613914489746], 3: [11.589605331420898], 4: [11.589613914489746], 5: [11.589612007141113], 6: [11.631175994873047], 7: [11.58960247039795], 8: [11.589612007141113], 9: [11.589612007141113]}",,240
264,0.4544,-1.0317,11.646,10,10,0.0,"{0: 16, 1: 16, 2: 18, 3: 22, 4: 19, 5: 17, 6: 22, 7: 21, 8: 20, 9: 16}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [16], 1: [16], 2: [18], 3: [22], 4: [19], 5: [17], 6: [22], 7: [21], 8: [20], 9: [16]}",11.646,"{0: [11.646574974060059], 1: [11.646227836608887], 2: [11.646210670471191], 3: [11.64624309539795], 4: [11.646260261535645], 5: [11.64624309539795], 6: [11.646260261535645], 7: [11.646265983581543], 8: [11.64625358581543], 9: [11.64627456665039]}",,187
265,0.8322,-1.0317,11.647,10,10,0.0,"{0: 20, 1: 16, 2: 22, 3: 20, 4: 18, 5: 19, 6: 22, 7: 23, 8: 16, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [16], 2: [22], 3: [20], 4: [18], 5: [19], 6: [22], 7: [23], 8: [16], 9: [22]}",11.647,"{0: [11.647747993469238], 1: [11.647220611572266], 2: [11.647218704223633], 3: [11.647218704223633], 4: [11.647218704223633], 5: [11.647191047668457], 6: [11.647235870361328], 7: [11.647191047668457], 8: [11.64723014831543], 9: [11.647218704223633]}",,198
266,1.2074,-1.0317,11.648,10,10,0.0,"{0: 19, 1: 23, 2: 17, 3: 16, 4: 23, 5: 15, 6: 15, 7: 17, 8: 17, 9: 23}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [23], 2: [17], 3: [16], 4: [23], 5: [15], 6: [15], 7: [17], 8: [17], 9: [23]}",11.648,"{0: [11.649359703063965], 1: [11.64852237701416], 2: [11.648558616638184], 3: [11.64852237701416], 4: [11.648605346679688], 5: [11.648595809936523], 6: [11.648595809936523], 7: [11.648595809936523], 8: [11.648577690124512], 9: [11.648595809936523]}",,185
267,1.5674,-1.0317,11.65,10,10,0.0,"{0: 21, 1: 16, 2: 20, 3: 22, 4: 20, 5: 16, 6: 21, 7: 19, 8: 23, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [16], 2: [20], 3: [22], 4: [20], 5: [16], 6: [21], 7: [19], 8: [23], 9: [20]}",11.65,"{0: [11.651422500610352], 1: [11.650369644165039], 2: [11.650461196899414], 3: [11.650449752807617], 4: [11.650461196899414], 5: [11.650461196899414], 6: [11.650449752807617], 7: [11.650403022766113], 8: [11.650449752807617], 9: [11.650449752807617]}",,198
268,1.927,-1.0317,11.652,10,10,0.0,"{0: 16, 1: 17, 2: 19, 3: 20, 4: 21, 5: 20, 6: 25, 7: 21, 8: 15, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [16], 1: [17], 2: [19], 3: [20], 4: [21], 5: [20], 6: [25], 7: [21], 8: [15], 9: [21]}",11.652,"{0: [11.654032707214355], 1: [11.652633666992188], 2: [11.652748107910156], 3: [11.652788162231445], 4: [11.652803421020508], 5: [11.652788162231445], 6: [11.652788162231445], 7: [11.652690887451172], 8: [11.652748107910156], 9: [11.652748107910156]}",,195
269,2.2804,-1.0317,11.655,10,10,0.0,"{0: 14, 1: 17, 2: 19, 3: 16, 4: 15, 5: 19, 6: 23, 7: 18, 8: 19, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [14], 1: [17], 2: [19], 3: [16], 4: [15], 5: [19], 6: [23], 7: [18], 8: [19], 9: [20]}",11.655,"{0: [11.656755447387695], 1: [11.65539836883545], 2: [11.655464172363281], 3: [11.655503273010254], 4: [11.655067443847656], 5: [11.655464172363281], 6: [11.655464172363281], 7: [11.65539836883545], 8: [11.655464172363281], 9: [11.65539836883545]}",,180
