azimuth,cluster_id,elevation,frame_count,frames_seen,num_points_per_frame,num_range_groups_per_frame,peak_counts_per_frame,range,range_mean,range_peaks_per_frame,revisit_rate_hz,sample_size,two_range_fraction
-5.0731,1394,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 3, 2: 2, 3: 6, 4: 5, 5: 4, 6: 3, 7: 6, 8: 5, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [3], 2: [2], 3: [6], 4: [5], 5: [4], 6: [3], 7: [6], 8: [5], 9: [6]}",10.046,10.046,"{0: [10.046134948730469], 1: [10.046463012695312], 2: [10.045848846435547], 3: [10.04662799835205], 4: [10.046586990356445], 5: [10.046504020690918], 6: [10.046669006347656], 7: [10.04662799835205], 8: [10.046463012695312], 9: [10.046463012695312]}",,45,0.0
-4.9828,1395,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 7, 1: 6, 2: 7, 3: 7, 4: 5, 5: 5, 6: 6, 7: 5, 8: 2, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [7], 1: [6], 2: [7], 3: [7], 4: [5], 5: [5], 6: [6], 7: [5], 8: [2], 9: [7]}",10.045,10.045,"{0: [10.044637680053711], 1: [10.045282363891602], 2: [10.045242309570312], 3: [10.045242309570312], 4: [10.044878005981445], 5: [10.04532241821289], 6: [10.045121192932129], 7: [10.04532241821289], 8: [10.04532241821289], 9: [10.045121192932129]}",,57,0.0
-4.898,1396,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 4, 2: 1, 3: 2, 4: 3, 5: 4, 6: 4, 7: 2, 8: 5, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [4], 2: [1], 3: [2], 4: [3], 5: [4], 6: [4], 7: [2], 8: [5], 9: [3]}",10.044,10.044,"{0: [10.043405532836914], 1: [10.043880462646484], 2: [10.04395866394043], 3: [10.043998718261719], 4: [10.043761253356934], 5: [10.043920516967773], 6: [10.043800354003906], 7: [10.043760299682617], 8: [10.043920516967773], 9: [10.043800354003906]}",,34,0.0
-4.817,1397,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 4, 2: 4, 3: 4, 4: 5, 5: 2, 6: 3, 7: 4, 8: 4, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [4], 2: [4], 3: [4], 4: [5], 5: [2], 6: [3], 7: [4], 8: [4], 9: [6]}",10.042,10.042,"{0: [10.042116165161133], 1: [10.04250431060791], 2: [10.042739868164062], 3: [10.042778015136719], 4: [10.042739868164062], 5: [10.042699813842773], 6: [10.042425155639648], 7: [10.042621612548828], 8: [10.042855262756348], 9: [10.042621612548828]}",,42,0.0
-4.7273,1398,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 5, 2: 6, 3: 5, 4: 5, 5: 5, 6: 2, 7: 5, 8: 7, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [5], 2: [6], 3: [5], 4: [5], 5: [5], 6: [2], 7: [5], 8: [7], 9: [6]}",10.041,10.041,"{0: [10.041040420532227], 1: [10.041424751281738], 2: [10.041193962097168], 3: [10.040964126586914], 4: [10.041421890258789], 5: [10.041461944580078], 6: [10.040925979614258], 7: [10.041309356689453], 8: [10.041424751281738], 9: [10.041461944580078]}",,49,0.0
-4.622,1399,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 5, 2: 8, 3: 7, 4: 6, 5: 6, 6: 3, 7: 8, 8: 8, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [5], 2: [8], 3: [7], 4: [6], 5: [6], 6: [3], 7: [8], 8: [8], 9: [5]}",10.04,10.04,"{0: [10.039237022399902], 1: [10.039571762084961], 2: [10.039945602416992], 3: [10.039909362792969], 4: [10.039981842041016], 5: [10.039945602416992], 6: [10.039794921875], 7: [10.039909362792969], 8: [10.039945602416992], 9: [10.039909362792969]}",,59,0.0
-4.5259,1400,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 4, 2: 7, 3: 4, 4: 2, 5: 4, 6: 4, 7: 4, 8: 3, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [4], 2: [7], 3: [4], 4: [2], 5: [4], 6: [4], 7: [4], 8: [3], 9: [5]}",10.038,10.038,"{0: [10.038097381591797], 1: [10.038498878479004], 2: [10.038389205932617], 3: [10.038314819335938], 4: [10.038278579711914], 5: [10.038498878479004], 6: [10.038314819335938], 7: [10.038498878479004], 8: [10.03860855102539], 9: [10.038498878479004]}",,43,0.0
-4.4324,1401,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 5, 2: 7, 3: 4, 4: 5, 5: 5, 6: 6, 7: 6, 8: 6, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [5], 2: [7], 3: [4], 4: [5], 5: [5], 6: [6], 7: [6], 8: [6], 9: [6]}",10.037,10.037,"{0: [10.036764144897461], 1: [10.037158012390137], 2: [10.037302017211914], 3: [10.03722858428955], 4: [10.037086486816406], 5: [10.037086486816406], 6: [10.037050247192383], 7: [10.037086486816406], 8: [10.037302017211914], 9: [10.037266731262207]}",,54,0.0
-4.3323,1402,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 7, 1: 4, 2: 7, 3: 5, 4: 6, 5: 4, 6: 3, 7: 4, 8: 7, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [7], 1: [4], 2: [7], 3: [5], 4: [6], 5: [4], 6: [3], 7: [4], 8: [7], 9: [4]}",10.036,10.036,"{0: [10.035356521606445], 1: [10.035776138305664], 2: [10.035881042480469], 3: [10.035776138305664], 4: [10.03591537475586], 5: [10.03594970703125], 6: [10.035670280456543], 7: [10.035985946655273], 8: [10.03594970703125], 9: [10.035881042480469]}",,51,0.0
-4.2387,1403,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 5, 2: 7, 3: 3, 4: 4, 5: 4, 6: 5, 7: 7, 8: 7, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [5], 2: [7], 3: [3], 4: [4], 5: [4], 6: [5], 7: [7], 8: [7], 9: [6]}",10.034,10.034,"{0: [10.034322738647461], 1: [10.034631729125977], 2: [10.034666061401367], 3: [10.034801483154297], 4: [10.034528732299805], 5: [10.03459644317627], 6: [10.034562110900879], 7: [10.034528732299805], 8: [10.034631729125977], 9: [10.034528732299805]}",,53,0.0
-4.1347,1404,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 7, 1: 6, 2: 2, 3: 6, 4: 7, 5: 4, 6: 6, 7: 7, 8: 8, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [7], 1: [6], 2: [2], 3: [6], 4: [7], 5: [4], 6: [6], 7: [7], 8: [8], 9: [6]}",10.033,10.033,"{0: [10.03277587890625], 1: [10.033308982849121], 2: [10.033106803894043], 3: [10.033376693725586], 4: [10.033376693725586], 5: [10.033443450927734], 6: [10.033443450927734], 7: [10.033376693725586], 8: [10.033376693725586], 9: [10.033376693725586]}",,59,0.0
-4.0319,1405,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 9, 2: 4, 3: 5, 4: 4, 5: 5, 6: 6, 7: 9, 8: 3, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [9], 2: [4], 3: [5], 4: [4], 5: [5], 6: [6], 7: [9], 8: [3], 9: [6]}",10.032,10.032,"{0: [10.031628608703613], 1: [10.032052993774414], 2: [10.032051086425781], 3: [10.031986236572266], 4: [10.031986236572266], 5: [10.03211784362793], 6: [10.032085418701172], 7: [10.031954765319824], 8: [10.031661033630371], 9: [10.031954765319824]}",,55,0.0
-3.9257,1406,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 5, 2: 6, 3: 5, 4: 3, 5: 8, 6: 6, 7: 4, 8: 5, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [5], 2: [6], 3: [5], 4: [3], 5: [8], 6: [6], 7: [4], 8: [5], 9: [3]}",10.03,10.03,"{0: [10.030223846435547], 1: [10.030730247497559], 2: [10.030667304992676], 3: [10.030698776245117], 4: [10.030665397644043], 5: [10.030763626098633], 6: [10.030763626098633], 7: [10.030570983886719], 8: [10.030794143676758], 9: [10.030381202697754]}",,51,0.0
-3.8355,1407,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 2, 2: 4, 3: 3, 4: 3, 5: 3, 6: 7, 7: 4, 8: 4, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [2], 2: [4], 3: [3], 4: [3], 5: [3], 6: [7], 7: [4], 8: [4], 9: [5]}",10.029,10.029,"{0: [10.029197692871094], 1: [10.029504776000977], 2: [10.029505729675293], 3: [10.029537200927734], 4: [10.029350280761719], 5: [10.02962875366211], 6: [10.029598236083984], 7: [10.029598236083984], 8: [10.02966022491455], 9: [10.029505729675293]}",,39,0.0
-3.7536,1408,-2.127,9,"[0, 1, 2, 3, 4, 5, 6, 8, 9]","{0: 7, 1: 2, 2: 5, 3: 5, 4: 3, 5: 4, 6: 4, 8: 4, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 8: 1, 9: 1}","{0: [7], 1: [2], 2: [5], 3: [5], 4: [3], 5: [4], 6: [4], 8: [4], 9: [3]}",10.028,10.028,"{0: [10.02822494506836], 1: [10.028707504272461], 2: [10.028707504272461], 3: [10.028707504272461], 4: [10.028526306152344], 5: [10.028615951538086], 6: [10.028464317321777], 8: [10.028707504272461], 9: [10.028738021850586]}",,37,0.0
-3.6598,1409,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 5, 2: 5, 3: 5, 4: 7, 5: 2, 6: 5, 7: 5, 8: 6, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [5], 2: [5], 3: [5], 4: [7], 5: [2], 6: [5], 7: [5], 8: [6], 9: [6]}",10.027,10.027,"{0: [10.02733039855957], 1: [10.027448654174805], 2: [10.02733039855957], 3: [10.027687072753906], 4: [10.027687072753906], 5: [10.027242660522461], 6: [10.027746200561523], 7: [10.027687072753906], 8: [10.027448654174805], 9: [10.027687072753906]}",,51,0.0
-3.5601,1410,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 7, 2: 4, 3: 3, 4: 6, 5: 5, 6: 4, 7: 5, 8: 4, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [7], 2: [4], 3: [3], 4: [6], 5: [5], 6: [4], 7: [5], 8: [4], 9: [4]}",10.026,10.026,"{0: [10.026142120361328], 1: [10.026545524597168], 2: [10.02642822265625], 3: [10.02657413482666], 4: [10.026545524597168], 5: [10.026545524597168], 6: [10.026285171508789], 7: [10.026458740234375], 8: [10.026458740234375], 9: [10.026399612426758]}",,47,0.0
-3.4659,1411,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 4, 2: 3, 3: 4, 4: 8, 5: 7, 6: 4, 7: 7, 8: 7, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [4], 2: [3], 3: [4], 4: [8], 5: [7], 6: [4], 7: [7], 8: [7], 9: [6]}",10.025,10.025,"{0: [10.025239944458008], 1: [10.025351524353027], 2: [10.025351524353027], 3: [10.025575637817383], 4: [10.025547981262207], 5: [10.025351524353027], 6: [10.0252685546875], 7: [10.025520324707031], 8: [10.025520324707031], 9: [10.025351524353027]}",,53,0.0
-3.3686,1412,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 6, 2: 6, 3: 7, 4: 7, 5: 4, 6: 6, 7: 5, 8: 5, 9: 9}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [6], 2: [6], 3: [7], 4: [7], 5: [4], 6: [6], 7: [5], 8: [5], 9: [9]}",10.024,10.024,"{0: [10.024033546447754], 1: [10.024496078491211], 2: [10.0244140625], 3: [10.024496078491211], 4: [10.024496078491211], 5: [10.024250030517578], 6: [10.02444076538086], 7: [10.02444076538086], 8: [10.024168014526367], 9: [10.024496078491211]}",,59,0.0
-3.276,1413,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 7, 2: 6, 3: 6, 4: 2, 5: 7, 6: 2, 7: 6, 8: 6, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [7], 2: [6], 3: [6], 4: [2], 5: [7], 6: [2], 7: [6], 8: [6], 9: [6]}",10.023,10.023,"{0: [10.023157119750977], 1: [10.02349853515625], 2: [10.023393630981445], 3: [10.023472785949707], 4: [10.023418426513672], 5: [10.023472785949707], 6: [10.023076057434082], 7: [10.02349853515625], 8: [10.023472785949707], 9: [10.023393630981445]}",,52,0.0
-3.1722,1414,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 5, 2: 7, 3: 7, 4: 6, 5: 7, 6: 4, 7: 4, 8: 9, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [5], 2: [7], 3: [7], 4: [6], 5: [7], 6: [4], 7: [4], 8: [9], 9: [7]}",10.022,10.022,"{0: [10.022124290466309], 1: [10.022560119628906], 2: [10.022481918334961], 3: [10.022584915161133], 4: [10.02235221862793], 5: [10.022533416748047], 6: [10.022610664367676], 7: [10.022199630737305], 8: [10.022560119628906], 9: [10.022560119628906]}",,60,0.0
-3.0636,1415,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 7, 1: 6, 2: 5, 3: 3, 4: 6, 5: 4, 6: 5, 7: 6, 8: 9, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [7], 1: [6], 2: [5], 3: [3], 4: [6], 5: [4], 6: [5], 7: [6], 8: [9], 9: [6]}",10.021,10.021,"{0: [10.020954132080078], 1: [10.02147102355957], 2: [10.02139663696289], 3: [10.02149486541748], 4: [10.02139663696289], 5: [10.02139663696289], 6: [10.021495819091797], 7: [10.021495819091797], 8: [10.02147102355957], 9: [10.02147102355957]}",,57,0.0
-2.9577,1416,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 4, 2: 5, 3: 3, 4: 7, 5: 6, 6: 5, 7: 8, 8: 4, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [4], 2: [5], 3: [3], 4: [7], 5: [6], 6: [5], 7: [8], 8: [4], 9: [7]}",10.02,10.02,"{0: [10.020160675048828], 1: [10.020231246948242], 2: [10.02044677734375], 3: [10.020254135131836], 4: [10.020519256591797], 5: [10.02044677734375], 6: [10.020374298095703], 7: [10.02054214477539], 8: [10.020398139953613], 9: [10.020519256591797]}",,55,0.0
-2.8734,1417,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 5, 2: 5, 3: 7, 4: 5, 5: 5, 6: 5, 7: 4, 8: 5, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [5], 2: [5], 3: [7], 4: [5], 5: [5], 6: [5], 7: [4], 8: [5], 9: [4]}",10.019,10.019,"{0: [10.019344329833984], 1: [10.019573211669922], 2: [10.01971435546875], 3: [10.019691467285156], 4: [10.01971435546875], 5: [10.01971435546875], 6: [10.019691467285156], 7: [10.019550323486328], 8: [10.01971435546875], 9: [10.019620895385742]}",,51,0.0
-2.7882,1418,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 2, 2: 8, 3: 6, 4: 4, 5: 5, 6: 7, 7: 6, 8: 7, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [2], 2: [8], 3: [6], 4: [4], 5: [5], 6: [7], 7: [6], 8: [7], 9: [3]}",10.019,10.019,"{0: [10.01864242553711], 1: [10.018843650817871], 2: [10.018935203552246], 3: [10.018957138061523], 4: [10.018821716308594], 5: [10.018911361694336], 6: [10.018957138061523], 7: [10.018980026245117], 8: [10.018935203552246], 9: [10.018821716308594]}",,53,0.0
-2.6879,1419,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 3, 2: 5, 3: 5, 4: 7, 5: 7, 6: 7, 7: 4, 8: 7, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [3], 2: [5], 3: [5], 4: [7], 5: [7], 6: [7], 7: [4], 8: [7], 9: [7]}",10.018,10.018,"{0: [10.017897605895996], 1: [10.017831802368164], 2: [10.018136978149414], 3: [10.018136978149414], 4: [10.01800537109375], 5: [10.018136978149414], 6: [10.018136978149414], 7: [10.018092155456543], 8: [10.018136978149414], 9: [10.018136978149414]}",,58,0.0
-2.5952,1420,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 3, 2: 6, 3: 4, 4: 4, 5: 4, 6: 8, 7: 5, 8: 6, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [3], 2: [6], 3: [4], 4: [4], 5: [4], 6: [8], 7: [5], 8: [6], 9: [6]}",10.017,10.017,"{0: [10.017030715942383], 1: [10.01723861694336], 2: [10.017365455627441], 3: [10.01723861694336], 4: [10.017365455627441], 5: [10.017280578613281], 6: [10.017365455627441], 7: [10.017365455627441], 8: [10.017301559448242], 9: [10.01725959777832]}",,49,0.0
-2.5052,1421,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 7, 2: 6, 3: 7, 4: 6, 5: 1, 6: 4, 7: 6, 8: 4, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [7], 2: [6], 3: [7], 4: [6], 5: [1], 6: [4], 7: [6], 8: [4], 9: [5]}",10.016,10.016,"{0: [10.016319274902344], 1: [10.016621589660645], 2: [10.016580581665039], 3: [10.016621589660645], 4: [10.016641616821289], 5: [10.016782760620117], 6: [10.016639709472656], 7: [10.016641616821289], 8: [10.016661643981934], 9: [10.016661643981934]}",,50,0.0
-2.406,1422,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 6, 2: 6, 3: 5, 4: 8, 5: 5, 6: 4, 7: 5, 8: 5, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [6], 2: [6], 3: [5], 4: [8], 5: [5], 6: [4], 7: [5], 8: [5], 9: [5]}",10.016,10.016,"{0: [10.015556335449219], 1: [10.015905380249023], 2: [10.015788078308105], 3: [10.015846252441406], 4: [10.015905380249023], 5: [10.015865325927734], 6: [10.01594352722168], 7: [10.015905380249023], 8: [10.015924453735352], 9: [10.015905380249023]}",,55,0.0
-2.3135,1423,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 4, 2: 5, 3: 5, 4: 5, 5: 4, 6: 5, 7: 3, 8: 8, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [4], 2: [5], 3: [5], 4: [5], 5: [4], 6: [5], 7: [3], 8: [8], 9: [6]}",10.015,10.015,"{0: [10.014936447143555], 1: [10.01519775390625], 2: [10.01523494720459], 3: [10.015122413635254], 4: [10.01523494720459], 5: [10.015083312988281], 6: [10.015178680419922], 7: [10.015327453613281], 8: [10.01523494720459], 9: [10.01523494720459]}",,50,0.0
-2.2296,1424,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 7, 1: 7, 2: 5, 3: 6, 4: 4, 5: 6, 6: 2, 7: 4, 8: 5, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [7], 1: [7], 2: [5], 3: [6], 4: [4], 5: [6], 6: [2], 7: [4], 8: [5], 9: [6]}",10.014,10.014,"{0: [10.014358520507812], 1: [10.014644622802734], 2: [10.014644622802734], 3: [10.014680862426758], 4: [10.014662742614746], 5: [10.0145902633667], 6: [10.014321327209473], 7: [10.014644622802734], 8: [10.0145902633667], 9: [10.014662742614746]}",,52,0.0
-2.1493,1425,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 7, 2: 6, 3: 7, 4: 4, 5: 4, 6: 4, 7: 3, 8: 3, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [7], 2: [6], 3: [7], 4: [4], 5: [4], 6: [4], 7: [3], 8: [3], 9: [6]}",10.014,10.014,"{0: [10.013816833496094], 1: [10.014093399047852], 2: [10.014076232910156], 3: [10.014076232910156], 4: [10.014076232910156], 5: [10.014076232910156], 6: [10.014076232910156], 7: [10.014059066772461], 8: [10.014041900634766], 9: [10.014093399047852]}",,48,0.0
-2.0568,1426,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 3, 2: 3, 3: 4, 4: 2, 5: 9, 6: 6, 7: 5, 8: 7, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [3], 2: [3], 3: [4], 4: [2], 5: [9], 6: [6], 7: [5], 8: [7], 9: [7]}",10.013,10.013,"{0: [10.013265609741211], 1: [10.013479232788086], 2: [10.013513565063477], 3: [10.013412475585938], 4: [10.013362884521484], 5: [10.013513565063477], 6: [10.013479232788086], 7: [10.013513565063477], 8: [10.013463973999023], 9: [10.013530731201172]}",,52,0.0
-1.9739,1427,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 3, 2: 2, 3: 4, 4: 4, 5: 4, 6: 3, 7: 5, 8: 4, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [3], 2: [2], 3: [4], 4: [4], 5: [4], 6: [3], 7: [5], 8: [4], 9: [4]}",10.013,10.013,"{0: [10.012765884399414], 1: [10.012861251831055], 2: [10.012924194335938], 3: [10.012971878051758], 4: [10.012971878051758], 5: [10.012924194335938], 6: [10.012956619262695], 7: [10.012956619262695], 8: [10.013004302978516], 9: [10.012988090515137]}",,39,0.0
-1.8929,1428,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 4, 2: 6, 3: 6, 4: 5, 5: 5, 6: 4, 7: 8, 8: 5, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [4], 2: [6], 3: [6], 4: [5], 5: [5], 6: [4], 7: [8], 8: [5], 9: [5]}",10.012,10.012,"{0: [10.012303352355957], 1: [10.012487411499023], 2: [10.012487411499023], 3: [10.012487411499023], 4: [10.012394905090332], 5: [10.012502670288086], 6: [10.012563705444336], 7: [10.012487411499023], 8: [10.012517929077148], 9: [10.012502670288086]}",,53,0.0
-1.8046,1429,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 2, 1: 4, 2: 4, 3: 2, 4: 3, 5: 5, 6: 5, 7: 4, 8: 6, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [2], 1: [4], 2: [4], 3: [2], 4: [3], 5: [5], 6: [5], 7: [4], 8: [6], 9: [5]}",10.012,10.012,"{0: [10.011844635009766], 1: [10.011991500854492], 2: [10.011829376220703], 3: [10.011917114257812], 4: [10.01190185546875], 5: [10.01197624206543], 6: [10.011962890625], 7: [10.011932373046875], 8: [10.011962890625], 9: [10.01197624206543]}",,40,0.0
-1.7138,1430,-2.127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 3, 2: 4, 3: 6, 4: 5, 5: 5, 6: 5, 7: 6, 8: 5, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [3], 2: [4], 3: [6], 4: [5], 5: [5], 6: [5], 7: [6], 8: [5], 9: [5]}",10.011,10.011,"{0: [10.011283874511719], 1: [10.011337280273438], 2: [10.011406898498535], 3: [10.011491775512695], 4: [10.011406898498535], 5: [10.011505126953125], 6: [10.011491775512695], 7: [10.011518478393555], 8: [10.011518478393555], 9: [10.011491775512695]}",,50,0.0
